ID,Dut,Pad,CX,CY
7993,140,2,-91902.2,26086
7994,140,3,-91970.6,26091.1
7995,140,5,-92112.1,26086.5
7996,140,7,-92254.6,26091.8
7997,140,9,-92393.7,26088.4
7998,140,11,-92533.1,26088.3
7999,140,13,-92674.4,26090.2
8000,140,15,-92812.1,26089.2
8001,140,16,-92881.3,26090.2
8002,140,17,-92952.7,26087.2
8003,140,18,-93022.8,26090.3
8004,140,20,-93161.1,26087.7
8005,140,22,-93303.4,26091
8006,140,24,-93444,26090.5
8007,140,26,-93582,26086.1
8008,140,27,-93651.7,26087.8
8009,140,28,-93811.1,26089.4
8010,140,29,-93879,26085.8
8011,140,30,-93952.6,26089.7
8012,140,31,-94020.5,26086.6
8013,140,32,-94092.4,26088.2
8014,140,33,-94160.8,26088.8
8015,140,34,-94233.6,26088.5
8016,140,35,-94300.3,26086.4
8017,140,36,-94372,26090.1
8018,140,37,-94440.6,26088.1
8019,140,38,-94509.7,26090.1
8020,140,39,-94580.3,26088.5
8021,140,40,-94650.8,26090.2
8022,140,42,-94791.4,26088.2
8023,140,44,-94931.4,26089.2
8024,140,46,-95070.8,26086.7
8025,140,48,-95210.5,26091
8026,140,50,-95348.8,26086.9
8027,140,52,-95491.5,26089.9
8028,140,54,-95629.5,26090.1
8029,140,55,-95695.9,26088.2
8030,140,56,-95765.9,26090.6
8031,140,57,-96219.9,26084
8032,140,58,-96289.2,26090.3
8033,140,59,-96358,26086
8034,140,60,-96425.7,26090.6
8035,140,62,-96562.3,26084.2
8036,140,63,-96630,26089.5
8037,140,64,-96696.2,26087.8
8038,140,66,-96831.4,26087.5
8039,140,67,-96902.2,26089.6
8040,140,69,-97036.3,26086.3
8041,140,71,-97177.4,26084.1
8042,140,72,-97244.4,26086.3
8043,140,73,-97311.3,26086.9
8044,140,74,-97383,26090.6
8045,140,75,-97448,26087
8046,140,77,-97587.5,26084.2
8047,140,78,-97653.3,26087.3
8048,140,79,-97722.4,26084
8049,140,80,-97792,26088.8
8050,140,81,-97855.6,26087
8051,140,82,-97927.3,26090.1
8052,140,83,-97994.2,26087.3
8053,140,84,-98061.3,26089
8054,140,85,-98130.4,26087.2
8055,140,86,-98199.8,26088.4
8056,140,87,-98264.9,26085.6
8057,140,88,-98335.7,26089.4
8058,140,89,-98402.2,26087.9
8059,140,91,-98605.7,26088.8
8060,140,92,-98675.7,26087.2
8061,140,93,-98742.1,26087.2
8062,140,94,-98679,26336.3
8063,140,95,-98609,26338.1
8064,140,96,-98540.3,26336.2
8065,141,2,-98979.8,20252.9
8066,141,3,-99049.2,20253.5
8067,141,5,-99187.9,20254.3
8068,141,7,-99331.4,20255.7
8069,141,9,-99469.4,20250.2
8070,141,11,-99610.1,20252.5
8071,141,13,-99749.5,20255.1
8072,141,15,-99888,20253.1
8073,141,16,-99958.5,20256.4
8074,141,17,-100027.6,20252.8
8075,141,18,-100100.8,20253.9
8076,141,20,-100237.4,20251.1
8077,141,22,-100380.4,20254.7
8078,141,24,-100520.6,20256
8079,141,26,-100658.7,20251
8080,141,27,-100731,20251.2
8081,141,28,-100887.3,20256
8082,141,29,-100956,20252.9
8083,141,30,-101031,20251.8
8084,141,31,-101095.1,20252
8085,141,32,-101169.1,20256.4
8086,141,33,-101235.4,20253.8
8087,141,34,-101309.2,20251.9
8088,141,35,-101375.5,20251.8
8089,141,36,-101447,20252.9
8090,141,37,-101516.3,20253.7
8091,141,38,-101588,20254
8092,141,39,-101654,20252.6
8093,141,40,-101727.7,20256.8
8094,141,42,-101865.9,20253.8
8095,141,44,-102011,20253.9
8096,141,46,-102144.7,20251.1
8097,141,48,-102288.4,20254.5
8098,141,50,-102427.2,20250.9
8099,141,52,-102568.7,20252.9
8100,141,54,-102708.2,20253.9
8101,141,55,-102772.3,20251.8
8102,141,56,-102842.8,20252.8
8103,141,57,-103294.9,20251.9
8104,141,58,-103364.9,20253.9
8105,141,59,-103431.1,20249.9
8106,141,60,-103504.5,20253.9
8107,141,62,-103634.6,20253.3
8108,141,63,-103705.8,20254.9
8109,141,64,-103773.2,20252.4
8110,141,66,-103910.2,20251.6
8111,141,67,-103979.8,20252.6
8112,141,69,-104111.2,20252.3
8113,141,71,-104250.7,20252.1
8114,141,72,-104324.3,20255.6
8115,141,73,-104388.7,20252.9
8116,141,74,-104459.5,20255.1
8117,141,75,-104526.1,20249.6
8118,141,77,-104660.9,20253.3
8119,141,78,-104731.8,20254.7
8120,141,79,-104798.3,20253.6
8121,141,80,-104867.1,20253.8
8122,141,81,-104932,20252.1
8123,141,82,-105003.9,20257.5
8124,141,83,-105070,20253.9
8125,141,84,-105140.7,20253.5
8126,141,85,-105205.6,20252.1
8127,141,86,-105274.7,20253.8
8128,141,87,-105341.7,20253
8129,141,88,-105412.5,20255.5
8130,141,89,-105478.1,20252.7
8131,141,91,-105683.2,20253.8
8132,141,92,-105753.2,20253.6
8133,141,93,-105817.5,20251.5
8134,141,94,-105756.8,20502.3
8135,141,95,-105686.9,20503.9
8136,141,96,-105618.1,20505.3
8137,142,2,-91905,14421
8138,142,3,-91970.8,14422.1
8139,142,5,-92112.7,14416.7
8140,142,7,-92255.4,14421.8
8141,142,9,-92393.9,14418.1
8142,142,11,-92534.1,14418.3
8143,142,13,-92673.1,14421.9
8144,142,15,-92811.5,14419.2
8145,142,16,-92881.8,14418.5
8146,142,17,-92952.6,14420.1
8147,142,18,-93022.6,14421.9
8148,142,20,-93160.6,14419.3
8149,142,22,-93302.6,14419.1
8150,142,24,-93446.3,14420.4
8151,142,26,-93582.6,14419
8152,142,27,-93654.4,14419.8
8153,142,28,-93811.4,14419.8
8154,142,29,-93879.7,14418.9
8155,142,30,-93951.8,14421.1
8156,142,31,-94021,14419.6
8157,142,32,-94091.5,14421.2
8158,142,33,-94160.8,14416.3
8159,142,34,-94232.9,14419.8
8160,142,35,-94301.4,14419.2
8161,142,36,-94370.8,14419.8
8162,142,37,-94439.5,14417.1
8163,142,38,-94510.3,14419.2
8164,142,39,-94579.4,14417.1
8165,142,40,-94650.6,14419.4
8166,142,42,-94790.5,14419
8167,142,44,-94931.6,14420.4
8168,142,46,-95071.4,14418.2
8169,142,48,-95210.5,14422.2
8170,142,50,-95348.7,14418.2
8171,142,52,-95490.5,14420.3
8172,142,54,-95633.1,14421.8
8173,142,55,-95697.8,14417.5
8174,142,56,-95765.8,14418.1
8175,142,57,-96220.3,14417.4
8176,142,58,-96289.4,14419.1
8177,142,59,-96356.8,14417.8
8178,142,60,-96424.3,14421.2
8179,142,62,-96560,14417.8
8180,142,63,-96630,14420.7
8181,142,64,-96697.4,14419.5
8182,142,66,-96833.2,14416
8183,142,67,-96899.9,14419.1
8184,142,69,-97038,14415.3
8185,142,71,-97176.6,14417.1
8186,142,72,-97247.3,14421
8187,142,73,-97314.6,14415.8
8188,142,74,-97381.6,14419.3
8189,142,75,-97447.8,14417.2
8190,142,77,-97584.6,14417.1
8191,142,78,-97653.6,14421.4
8192,142,79,-97720.1,14416.1
8193,142,80,-97790.3,14419.6
8194,142,81,-97855.9,14419
8195,142,82,-97926.8,14419.1
8196,142,83,-97993.3,14417.8
8197,142,84,-98062.8,14418
8198,142,85,-98131.1,14420.1
8199,142,86,-98198.8,14421.1
8200,142,87,-98265.3,14418.3
8201,142,88,-98334.5,14417.4
8202,142,89,-98402.7,14420.2
8203,142,91,-98606.1,14416.6
8204,142,92,-98675.3,14420
8205,142,93,-98742.5,14416.5
8206,142,94,-98676.6,14667.1
8207,142,95,-98609.6,14670.5
8208,142,96,-98539.6,14669.6
8209,143,2,-98980.2,8586.9
8210,143,3,-99046,8587
8211,143,5,-99189.5,8582.8
8212,143,7,-99330.6,8584.7
8213,143,9,-99468.4,8585.7
8214,143,11,-99608.3,8584.8
8215,143,13,-99747.7,8584.7
8216,143,15,-99887.1,8584.6
8217,143,16,-99955.7,8586.9
8218,143,17,-100027.5,8585.9
8219,143,18,-100097.8,8585.4
8220,143,20,-100237.8,8585.4
8221,143,22,-100376.8,8584.6
8222,143,24,-100518.1,8586.9
8223,143,26,-100658.4,8584.7
8224,143,27,-100727,8586.7
8225,143,28,-100886.9,8588.3
8226,143,29,-100954.3,8583.9
8227,143,30,-101024.7,8587.3
8228,143,31,-101097.3,8583.8
8229,143,32,-101166,8583.9
8230,143,33,-101235.6,8582.9
8231,143,34,-101306,8582.8
8232,143,35,-101377.1,8586.7
8233,143,36,-101445.6,8587.3
8234,143,37,-101515.5,8584.7
8235,143,38,-101586.4,8587.3
8236,143,39,-101654.1,8585.8
8237,143,40,-101724.2,8584.5
8238,143,42,-101865.6,8585.2
8239,143,44,-102005.1,8584.1
8240,143,46,-102147.1,8583.4
8241,143,48,-102287.3,8586.8
8242,143,50,-102425.7,8585.9
8243,143,52,-102565.8,8584.7
8244,143,54,-102704.2,8587.3
8245,143,55,-102772.8,8585.8
8246,143,56,-102839.3,8586.7
8247,143,57,-103294.8,8583.8
8248,143,58,-103363.5,8585.2
8249,143,59,-103434.1,8585.2
8250,143,60,-103500.4,8586.9
8251,143,62,-103636.4,8584.3
8252,143,63,-103704.3,8586.2
8253,143,64,-103772.9,8587.2
8254,143,66,-103907.4,8582.3
8255,143,67,-103975.8,8585.6
8256,143,69,-104112,8586.2
8257,143,71,-104251.5,8584.2
8258,143,72,-104321.4,8585.5
8259,143,73,-104387,8587.1
8260,143,74,-104457.4,8587.5
8261,143,75,-104523.3,8585.5
8262,143,77,-104660.4,8585.1
8263,143,78,-104731.9,8587.4
8264,143,79,-104796.4,8585.4
8265,143,80,-104864.2,8587.9
8266,143,81,-104933.9,8586
8267,143,82,-105003.2,8584.4
8268,143,83,-105069.3,8584.7
8269,143,84,-105136.9,8586.7
8270,143,85,-105206.6,8586.7
8271,143,86,-105274,8584.7
8272,143,87,-105340.9,8584.5
8273,143,88,-105408.2,8586.4
8274,143,89,-105477.2,8586.6
8275,143,91,-105682,8585
8276,143,92,-105754.4,8583.7
8277,143,93,-105818.7,8585.7
8278,143,94,-105752.4,8832.9
8279,143,95,-105685.5,8833.9
8280,143,96,-105615.9,8835.2
8281,144,2,-91903.3,2748.9
8282,144,3,-91972.4,2750.4
8283,144,5,-92110.3,2751.1
8284,144,7,-92255.9,2751.9
8285,144,9,-92391.6,2748
8286,144,11,-92533.8,2751.8
8287,144,13,-92674.7,2750.9
8288,144,15,-92812.9,2748.5
8289,144,16,-92882.1,2748.8
8290,144,17,-92950.9,2749.8
8291,144,18,-93024.8,2748.7
8292,144,20,-93162.9,2748.6
8293,144,22,-93302,2750.1
8294,144,24,-93444.7,2749.5
8295,144,26,-93579.4,2751.1
8296,144,27,-93653.8,2750.3
8297,144,28,-93813.6,2749.1
8298,144,29,-93881,2751.1
8299,144,30,-93952.4,2752.6
8300,144,31,-94018.8,2748.2
8301,144,32,-94092.4,2750.8
8302,144,33,-94157.7,2751.4
8303,144,34,-94233.1,2753.3
8304,144,35,-94297.8,2749.3
8305,144,36,-94372.1,2748.6
8306,144,37,-94442,2748.3
8307,144,38,-94513.6,2750.4
8308,144,39,-94577.3,2749.1
8309,144,40,-94651.9,2749.7
8310,144,42,-94792.1,2748
8311,144,44,-94932.8,2748.5
8312,144,46,-95070.3,2750
8313,144,48,-95211.9,2748.7
8314,144,50,-95353,2749.5
8315,144,52,-95492.6,2749.4
8316,144,54,-95630.3,2750.3
8317,144,55,-95696.2,2747.7
8318,144,56,-95766.8,2752.9
8319,144,57,-96219.3,2750.9
8320,144,58,-96291.1,2751.8
8321,144,59,-96355,2750.1
8322,144,60,-96425.9,2750.4
8323,144,62,-96558.5,2749.7
8324,144,63,-96631.6,2748.3
8325,144,64,-96696.1,2749.6
8326,144,66,-96830.3,2749.2
8327,144,67,-96901.2,2752.7
8328,144,69,-97035.8,2748.3
8329,144,71,-97174.3,2750.5
8330,144,72,-97248.3,2750.9
8331,144,73,-97311.6,2750.2
8332,144,74,-97382.3,2750.1
8333,144,75,-97449.5,2748.5
8334,144,77,-97584.7,2748
8335,144,78,-97658.1,2748.9
8336,144,79,-97721.8,2750.6
8337,144,80,-97791.6,2751.6
8338,144,81,-97854.3,2748.4
8339,144,82,-97929.1,2749.7
8340,144,83,-97993.9,2749.1
8341,144,84,-98063.9,2752.2
8342,144,85,-98128.4,2749.2
8343,144,86,-98202,2748.9
8344,144,87,-98266.3,2748.1
8345,144,88,-98335.2,2749.1
8346,144,89,-98399.2,2749.1
8347,144,91,-98607.2,2749.9
8348,144,92,-98674.8,2750.5
8349,144,93,-98740.7,2748.3
8350,144,94,-98676.1,2997.8
8351,144,95,-98609.8,3002.7
8352,144,96,-98542,2999.3
8353,145,2,-106058,40675.1
8354,145,3,-106121.3,40672.2
8355,145,5,-106262.6,40673
8356,145,7,-106406.2,40672.8
8357,145,9,-106544.9,40674.3
8358,145,11,-106684.9,40673.2
8359,145,13,-106825.8,40673.3
8360,145,15,-106965.7,40673.5
8361,145,16,-107032.8,40675
8362,145,17,-107104.8,40674.5
8363,145,18,-107175.1,40674.8
8364,145,20,-107313.7,40674.3
8365,145,22,-107452.9,40674.7
8366,145,24,-107595.1,40674.7
8367,145,26,-107735.9,40674
8368,145,27,-107804,40675.6
8369,145,28,-107962.3,40671.7
8370,145,29,-108035,40672.3
8371,145,30,-108103.1,40675.2
8372,145,31,-108173.1,40674.2
8373,145,32,-108243.2,40671.1
8374,145,33,-108315.1,40672.1
8375,145,34,-108383.6,40674.5
8376,145,35,-108453.9,40675
8377,145,36,-108521.8,40671.2
8378,145,37,-108592,40671.8
8379,145,38,-108661.6,40675.9
8380,145,39,-108733,40675
8381,145,40,-108802,40674.4
8382,145,42,-108944.9,40671.9
8383,145,44,-109083.1,40673
8384,145,46,-109224,40675.4
8385,145,48,-109362.3,40672.7
8386,145,50,-109504.5,40672.2
8387,145,52,-109642.6,40671.9
8388,145,54,-109783.9,40672.4
8389,145,55,-109849.7,40673.8
8390,145,56,-109915.3,40675.7
8391,145,57,-110370.7,40674.4
8392,145,58,-110440.9,40671.8
8393,145,59,-110509.5,40674.1
8394,145,60,-110576.9,40673
8395,145,62,-110712.7,40673
8396,145,63,-110782.1,40673.9
8397,145,64,-110849.2,40674.7
8398,145,66,-110987.3,40674.7
8399,145,67,-111053.5,40675
8400,145,69,-111190.3,40674
8401,145,71,-111327.5,40672.2
8402,145,72,-111399.6,40673.9
8403,145,73,-111466.9,40674.7
8404,145,74,-111533.8,40674.7
8405,145,75,-111601.2,40673.2
8406,145,77,-111738.5,40676.6
8407,145,78,-111808.1,40675.5
8408,145,79,-111872.9,40672.3
8409,145,80,-111942.7,40674.7
8410,145,81,-112008.6,40672.5
8411,145,82,-112080.1,40673.8
8412,145,83,-112145.4,40672.8
8413,145,84,-112214.4,40674.5
8414,145,85,-112282.4,40673.7
8415,145,86,-112351.6,40672.2
8416,145,87,-112416.8,40674.3
8417,145,88,-112487.5,40675.6
8418,145,89,-112553.9,40674.7
8419,145,91,-112758.2,40673.4
8420,145,92,-112829.1,40673.7
8421,145,93,-112892.8,40674
8422,145,94,-112827.9,40922.4
8423,145,95,-112761.7,40926.2
8424,145,96,-112693.6,40922.2
8425,146,2,-113132.3,37755.8
8426,146,3,-113200.1,37756.7
8427,146,5,-113338.5,37756.3
8428,146,7,-113481.1,37758.3
8429,146,9,-113620,37758.1
8430,146,11,-113761.7,37757
8431,146,13,-113900.1,37758.4
8432,146,15,-114038.3,37755.4
8433,146,16,-114109.7,37756.7
8434,146,17,-114180.1,37755.9
8435,146,18,-114247.1,37755.4
8436,146,20,-114387.7,37756.8
8437,146,22,-114531.4,37757.1
8438,146,24,-114670.9,37759
8439,146,26,-114810.2,37756.7
8440,146,27,-114880.9,37753.9
8441,146,28,-115039.3,37757.9
8442,146,29,-115107.2,37756.4
8443,146,30,-115179.7,37756.4
8444,146,31,-115248.6,37757.3
8445,146,32,-115317.8,37757.3
8446,146,33,-115386.8,37755.2
8447,146,34,-115460.5,37755.1
8448,146,35,-115527.6,37756.9
8449,146,36,-115599.4,37757.4
8450,146,37,-115666.3,37755.5
8451,146,38,-115739.4,37757.5
8452,146,39,-115807.5,37757.3
8453,146,40,-115875.9,37758.6
8454,146,42,-116018.5,37755.1
8455,146,44,-116159,37757.5
8456,146,46,-116296.9,37755.8
8457,146,48,-116438.9,37756.7
8458,146,50,-116576.3,37754.1
8459,146,52,-116719.3,37755
8460,146,54,-116855.9,37755.6
8461,146,55,-116923.2,37755.2
8462,146,56,-116995.4,37756.6
8463,146,57,-117446.6,37756.4
8464,146,58,-117516.5,37758.7
8465,146,59,-117582.7,37756
8466,146,60,-117653.9,37753.9
8467,146,62,-117786.8,37755.1
8468,146,63,-117856.7,37757.4
8469,146,64,-117923.2,37756.4
8470,146,66,-118060.5,37754.8
8471,146,67,-118131.3,37755.8
8472,146,69,-118264.8,37756.7
8473,146,71,-118405.5,37755.3
8474,146,72,-118472.9,37756.3
8475,146,73,-118540.4,37755.9
8476,146,74,-118611,37754.8
8477,146,75,-118675.5,37756.4
8478,146,77,-118813.3,37756.8
8479,146,78,-118881.5,37758.2
8480,146,79,-118949.6,37756.5
8481,146,80,-119018.7,37755.9
8482,146,81,-119085.1,37756.3
8483,146,82,-119154.8,37759.1
8484,146,83,-119221.6,37755.8
8485,146,84,-119290.3,37756.3
8486,146,85,-119358.3,37756.6
8487,146,86,-119427.2,37759.2
8488,146,87,-119494.8,37754.8
8489,146,88,-119561.9,37755.6
8490,146,89,-119629.1,37757.7
8491,146,91,-119834.6,37755.7
8492,146,92,-119902.6,37755.4
8493,146,93,-119969.8,37756.1
8494,146,94,-119904.6,38004.2
8495,146,95,-119837.4,38008.2
8496,146,96,-119766.4,38005.5
8497,147,2,-106055.7,29003.9
8498,147,3,-106121.6,29005.4
8499,147,5,-106263.8,29004.7
8500,147,7,-106405,29007.9
8501,147,9,-106545.1,29004.6
8502,147,11,-106684.4,29003.2
8503,147,13,-106823.7,29006.5
8504,147,15,-106963.8,29004.5
8505,147,16,-107033.6,29005.1
8506,147,17,-107105.2,29003.6
8507,147,18,-107173.2,29006.7
8508,147,20,-107314,29003.6
8509,147,22,-107453.9,29005
8510,147,24,-107594.2,29008.3
8511,147,26,-107734.2,29005.2
8512,147,27,-107802.8,29002.7
8513,147,28,-107962.8,29007.5
8514,147,29,-108032.6,29004.6
8515,147,30,-108102.4,29005.6
8516,147,31,-108174,29005.3
8517,147,32,-108242.2,29004.5
8518,147,33,-108311.2,29003.8
8519,147,34,-108382,29002.5
8520,147,35,-108451.7,29005.4
8521,147,36,-108523.4,29005.5
8522,147,37,-108592.3,29002.8
8523,147,38,-108662.9,29006.4
8524,147,39,-108732.2,29004.5
8525,147,40,-108801,29007.2
8526,147,42,-108942.4,29003.5
8527,147,44,-109083.7,29005.1
8528,147,46,-109222.3,29005.9
8529,147,48,-109362.3,29005.9
8530,147,50,-109503.1,29002.7
8531,147,52,-109642.9,29006.7
8532,147,54,-109783.4,29007.1
8533,147,55,-109848.7,29003.2
8534,147,56,-109918.3,29004.9
8535,147,57,-110371.3,29003
8536,147,58,-110442.7,29007.1
8537,147,59,-110507.1,29004.2
8538,147,60,-110577.3,29004.4
8539,147,62,-110711.2,29004.6
8540,147,63,-110782.3,29006.4
8541,147,64,-110848.9,29002.2
8542,147,66,-110984.7,29003.2
8543,147,67,-111052.2,29003.5
8544,147,69,-111189.2,29001.9
8545,147,71,-111327.6,29004.8
8546,147,72,-111397.9,29004.4
8547,147,73,-111466.3,29004.3
8548,147,74,-111534.8,29005.8
8549,147,75,-111600.5,29003.7
8550,147,77,-111737,29003.8
8551,147,78,-111806.6,29007.1
8552,147,79,-111873.5,29005.1
8553,147,80,-111943.6,29006.9
8554,147,81,-112007.8,29004.6
8555,147,82,-112076.8,29004.7
8556,147,83,-112145.5,29004.1
8557,147,84,-112215.3,29006.7
8558,147,85,-112282.9,29005.3
8559,147,86,-112350.3,29006.6
8560,147,87,-112417.2,29003.2
8561,147,88,-112486.6,29004.8
8562,147,89,-112553.6,29003.8
8563,147,91,-112759,29002.3
8564,147,92,-112828.4,29006.5
8565,147,93,-112895.2,29002
8566,147,94,-112826.8,29252.9
8567,147,95,-112762.7,29258
8568,147,96,-112692.7,29255.3
8569,148,2,-113131.8,26086.5
8570,148,3,-113198.6,26090.4
8571,148,5,-113338.5,26089
8572,148,7,-113480.7,26087.5
8573,148,9,-113619.3,26086.3
8574,148,11,-113761,26088.5
8575,148,13,-113901.2,26089.2
8576,148,15,-114040,26086.9
8577,148,16,-114110,26088.2
8578,148,17,-114179.7,26087.8
8579,148,18,-114250.7,26090.9
8580,148,20,-114388.6,26087.5
8581,148,22,-114530.9,26089.9
8582,148,24,-114670.9,26090.8
8583,148,26,-114809.6,26087.4
8584,148,27,-114880.7,26090.6
8585,148,28,-115040.5,26089.3
8586,148,29,-115107.1,26087.9
8587,148,30,-115179.7,26087.7
8588,148,31,-115248.4,26083.5
8589,148,32,-115319.9,26087.1
8590,148,33,-115389.7,26088.2
8591,148,34,-115458.8,26088
8592,148,35,-115527.4,26089
8593,148,36,-115601.3,26090.1
8594,148,37,-115668.8,26084.4
8595,148,38,-115737.8,26086.9
8596,148,39,-115808.4,26088.1
8597,148,40,-115877.9,26087.9
8598,148,42,-116018.7,26086.3
8599,148,44,-116159.2,26087
8600,148,46,-116299.5,26089.5
8601,148,48,-116439.9,26087
8602,148,50,-116577.5,26087.6
8603,148,52,-116720.3,26088.4
8604,148,54,-116858.2,26088.8
8605,148,55,-116924.2,26089.3
8606,148,56,-116993.7,26089.5
8607,148,57,-117449.7,26086.8
8608,148,58,-117515.9,26088.7
8609,148,59,-117584.5,26087.8
8610,148,60,-117653.9,26091.1
8611,148,62,-117787.8,26089
8612,148,63,-117858.2,26088.7
8613,148,64,-117924.5,26087.7
8614,148,66,-118059.8,26087.9
8615,148,67,-118131.1,26090.6
8616,148,69,-118265.6,26089.5
8617,148,71,-118406.5,26084.7
8618,148,72,-118475,26089.6
8619,148,73,-118541.2,26089.5
8620,148,74,-118609,26086.9
8621,148,75,-118676.1,26087.8
8622,148,77,-118811.9,26089.4
8623,148,78,-118882.5,26087.5
8624,148,79,-118950.1,26087.7
8625,148,80,-119019.3,26090.7
8626,148,81,-119085.1,26089.5
8627,148,82,-119155.3,26090.6
8628,148,83,-119221.6,26087.3
8629,148,84,-119289.6,26087.2
8630,148,85,-119358.9,26088
8631,148,86,-119427.8,26089.8
8632,148,87,-119493.6,26085.1
8633,148,88,-119562.6,26090
8634,148,89,-119631.4,26089.2
8635,148,91,-119834.1,26085
8636,148,92,-119905.4,26086.9
8637,148,93,-119971.1,26089.1
8638,148,94,-119903.9,26336.8
8639,148,95,-119838.1,26337.3
8640,148,96,-119768.1,26337.7
8641,149,2,-106057.9,17337
8642,149,3,-106125.4,17337.5
8643,149,5,-106264.5,17337.8
8644,149,7,-106404.1,17336.9
8645,149,9,-106547,17333.6
8646,149,11,-106684.7,17338.1
8647,149,13,-106823.8,17337.9
8648,149,15,-106963.9,17335.8
8649,149,16,-107034.4,17337.8
8650,149,17,-107103.1,17335.7
8651,149,18,-107172.7,17336.5
8652,149,20,-107314.6,17335.8
8653,149,22,-107455.7,17337.2
8654,149,24,-107594.8,17338
8655,149,26,-107734.9,17337.3
8656,149,27,-107805.6,17336.8
8657,149,28,-107960.6,17337.6
8658,149,29,-108031.8,17337.5
8659,149,30,-108103.3,17334.7
8660,149,31,-108172.1,17335.6
8661,149,32,-108242.4,17337.3
8662,149,33,-108311.1,17333.3
8663,149,34,-108383.1,17337.1
8664,149,35,-108452,17337.7
8665,149,36,-108523.4,17333.3
8666,149,37,-108592.5,17335.6
8667,149,38,-108662.6,17334.9
8668,149,39,-108730.8,17337.7
8669,149,40,-108799.1,17337.9
8670,149,42,-108942.2,17335.4
8671,149,44,-109082.8,17337.2
8672,149,46,-109222.3,17335.1
8673,149,48,-109361.4,17337.8
8674,149,50,-109501.8,17336.1
8675,149,52,-109643.5,17336.7
8676,149,54,-109782.5,17337.3
8677,149,55,-109848.4,17337
8678,149,56,-109914.6,17338.7
8679,149,57,-110372.8,17336
8680,149,58,-110438.9,17335.7
8681,149,59,-110507.2,17337.5
8682,149,60,-110575.6,17336.6
8683,149,62,-110713.8,17333.2
8684,149,63,-110779.9,17334.1
8685,149,64,-110850.4,17337.1
8686,149,66,-110985,17337.1
8687,149,67,-111052.1,17335.5
8688,149,69,-111190.1,17333.5
8689,149,71,-111327.5,17336.9
8690,149,72,-111396,17337.1
8691,149,73,-111465.7,17334.8
8692,149,74,-111532.3,17338.1
8693,149,75,-111600.9,17335.9
8694,149,77,-111738.1,17333.8
8695,149,78,-111805.7,17336.7
8696,149,79,-111872.8,17335.9
8697,149,80,-111941.2,17336.7
8698,149,81,-112009,17336.9
8699,149,82,-112076.7,17334.7
8700,149,83,-112144.9,17333.1
8701,149,84,-112214.8,17338.1
8702,149,85,-112284.1,17338
8703,149,86,-112349.6,17338.4
8704,149,87,-112417.7,17335.2
8705,149,88,-112487.8,17338.5
8706,149,89,-112554.2,17336.7
8707,149,91,-112759.3,17337.9
8708,149,92,-112827.4,17336.1
8709,149,93,-112895.3,17333.7
8710,149,94,-112827.9,17585.9
8711,149,95,-112763.2,17588.7
8712,149,96,-112692.4,17586.8
8713,150,2,-113131.4,14419.3
8714,150,3,-113199,14421.2
8715,150,5,-113339.2,14420.2
8716,150,7,-113480.7,14421.2
8717,150,9,-113619.7,14416.8
8718,150,11,-113762.9,14421.3
8719,150,13,-113899,14421.6
8720,150,15,-114040.3,14420.2
8721,150,16,-114109,14421.6
8722,150,17,-114179.9,14419.1
8723,150,18,-114248.8,14422
8724,150,20,-114390.3,14418.7
8725,150,22,-114529.6,14420.7
8726,150,24,-114670.9,14420.1
8727,150,26,-114809,14418.8
8728,150,27,-114879,14420.5
8729,150,28,-115039.3,14417.6
8730,150,29,-115109,14420.3
8731,150,30,-115179.4,14421.5
8732,150,31,-115247.2,14418
8733,150,32,-115318.3,14421.5
8734,150,33,-115389.6,14418.1
8735,150,34,-115458.8,14422.7
8736,150,35,-115528.4,14418
8737,150,36,-115598,14420.4
8738,150,37,-115668.5,14419.6
8739,150,38,-115739.6,14420.6
8740,150,39,-115806.8,14418.1
8741,150,40,-115876.4,14420
8742,150,42,-116019.8,14419.4
8743,150,44,-116158.8,14420
8744,150,46,-116298.5,14418.9
8745,150,48,-116438.7,14420.8
8746,150,50,-116577.8,14418.9
8747,150,52,-116718.8,14419.9
8748,150,54,-116855.6,14419.7
8749,150,55,-116925.4,14418.1
8750,150,56,-116993.5,14418.7
8751,150,57,-117449.7,14420.5
8752,150,58,-117518,14418.6
8753,150,59,-117585.4,14418.9
8754,150,60,-117653.1,14420
8755,150,62,-117790.3,14416.6
8756,150,63,-117855.3,14420.8
8757,150,64,-117925.4,14417.3
8758,150,66,-118062.1,14420.5
8759,150,67,-118128.7,14419
8760,150,69,-118263.7,14418.1
8761,150,71,-118405.3,14420.7
8762,150,72,-118472.5,14421.1
